,date,value_JP90C000FHD2,value_JP90C000GKC6,value_JP90C000CMK4,value_JP90C000FHC4,value_JP90C0001R39,value_JP90C000ENC5,value_JP90C0009VE0,value_JP90C000EWV6,value_JP90C000H1T1,value_JP90C0008CH5,value_JP90C000CMF4,value_JP90C000F7H5,value_JP90C000BRT6,value_JP90C000ENA9,value_JP90C000E6Z0,value_JP90C000GMQ2,value_JP90C000G631,value_JP90C00081U4,value_JP90C000FCD3,value_JP90C000DVK3,value_JP90C0006026,value_JP90C000GMS8,value_JP90C000FXV1,value_JP90C0009ER8,value_JP90C000FQQ5,value_JP90C0006083,value_JP90C000C7B1,value_JP90C00055X2,value_JP90C000DXE2,value_JP90C000D1Y5,value_JP90C000B9U8,value_JP90C0008022,value_JP90C0006LC1,value_JP90C000F3F8,value_JP90C000FQR3,value_JP90C000DVX6,value_JP90C000FK44,value_JP90C0006LK4,value_JP90C0007DN3,value_JP90C0005Z76,value_JP90C0006LG2,value_JP90C000FED9,value_JP90C0007LN6,value_JP90C000FCE1,value_JP90C00035D6,value_JP90C000G7W3,value_JP90C00074E3,value_JP90C000A9Q7,value_JP90C000FK36,value_JP90C000FVY9,value_JP90C0009L37,value_JP90C000CZ57,value_JP90C000F7A0,value_JP90C000GMR0,value_JP90C000FN41,value_JP90C00091E7,value_JP90C00074C7,value_JP90C000FLL7,value_JP90C000D208,value_JP90C000F9M1,value_JP90C000FX80,value_JP90C000FX98,value_JP90C00009Y7,value_JP90C000F8M3,value_JP90C000FHZ5,value_JP90C000DVR8,value_JP90C00009X9,value_JP90C0006LD9,value_JP90C000ERE2,value_JP90C00055W4,value_JP90C0001QY5,value_JP90C000G672,value_JP90C0007DM5,value_JP90C0007DP8,value_JP90C000FBV7,value_JP90C00095F5,value_JP90C00021F1,value_JP90C000DVL1,value_JP90C000DVN7,value_JP90C000HZE8,value_JP90C00035E4,value_JP90C0003RS1,value_JP90C0003RT9,value_JP90C000FDM2,value_JP90C0003RR3,value_JP90C000FN33,value_JP90C000FFC8,value_JP90C000FLK9,value_JP90C000FNN9,value_JP90C00009Z4,value_JP90C000F9E8,value_JP90C0007DQ6,value_JP90C000A0B8,value_JP90C0001QZ2,value_JP90C000FN25,value_JP90C0001QL2,value_JP90C0002AA7,value_JP90C000FFX4,value_JP90C0006Y84,value_JP90C0007LP1,value_JP90C000FXB3,value_JP90C000F8P6,value_JP90C000FX72,value_JP90C000FJY4,value_JP90C0009L03,value_JP90C000DVM9,value_JP90C000F8D2,value_JP90C0001R05,value_JP90C000F8F7,value_JP90C000F9G3,value_JP90C000FD92,value_JP90C0006K23,value_JP90C000FNL3,value_JP90C000D216,value_JP90C000F8G5,value_JP90C000FJ05,value_JP90C000FSN8,value_JP90C000FH72,value_JP90C000F8K7,value_JP90C000CJS3,value_JP90C000G680,value_JP90C000AYS6,value_JP90C000F8H3,value_JP90C0001UW1,value_JP90C000FNM1,value_JP90C000F8E0,value_JP90C000G664,value_JP90C000C8G8,value_JP90C0001QU3,value_JP90C000D1Z2,value_JP90C000FS95,value_JP90C0001UV3,value_JP90C000GV99,value_JP90C000F9K5,value_JP90C000FXA5,value_JP90C000FSP3,value_JP90C000GVW1,value_JP90C000F8N1,value_JP90C000D1X7,value_JP90C000A808,value_JP90C000GV81,value_JP90C0005FR3,value_JP90C0002MF1,value_JP90C000F8L5,value_JP90C0005FS1,value_JP90C000FNK5,value_JP90C000GB28,value_JP90C000FHF7,value_JP90C0001UU5,value_JP90C000F8Q4,value_JP90C000FHE0,value_JP90C000FHG5
5002,2002-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8657.0,,,,7044,,,,,,,,,,,,,,,6983.0,6691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8363.0,,,,,9453.0,,,7523.0,,,,,,,,,,,,,,,,,6817.0,,,
5003,2002-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8499.0,,,,6856,,,,,,,,,,,,,,,6866.0,6562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8280.0,,,,,9291.0,,,7417.0,,,,,,,,,,,,,,,,,6699.0,,,
5004,2002-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8360.0,,,,6861,,,,,,,,,,,,,,,6787.0,6452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8248.0,,,,,9186.0,,,7373.0,,,,,,,,,,,,,,,,,6648.0,,,
5005,2002-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8241.0,,,,6740,,,,,,,,,,,,,,,6697.0,6363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8196.0,,,,,9062.0,,,7297.0,,,,,,,,,,,,,,,,,6562.0,,,
5006,2002-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8393.0,,,,6865,,,,,,,,,,,,,,,6801.0,6470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.0,,,,,9201.0,,,7364.0,,,,,,,,,,,,,,,,,6640.0,,,
5007,2002-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8612.0,,,,6977,,,,,,,,,,,,,,,6964.0,6617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8331.0,,,,,9412.0,,,7485.0,,,,,,,,,,,,,,,,,6774.0,,,
5008,2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8483.0,,,,6785,,,,,,,,,,,,,,,6836.0,6509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8271.0,,,,,9251.0,,,7398.0,,,,,,,,,,,,,,,,,6677.0,,,
5009,2002-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8298.0,,,,6644,,,,,,,,,,,,,,,6707.0,6357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8190.0,,,,,9094.0,,,7282.0,,,,,,,,,,,,,,,,,6547.0,,,
5010,2002-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8187.0,,,,6918,,,,,,,,,,,,,,,6643.0,6282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8243.0,,,,,8999.0,,,7350.0,,,,,,,,,,,,,,,,,6630.0,,,
5011,2002-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8064.0,,,,6804,,,,,,,,,,,,,,,6567.0,6202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8217.0,,,,,8905.0,,,7315.0,,,,,,,,,,,,,,,,,6590.0,,,
5012,2002-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8140.0,,,,6709,,,,,,,,,,,,,,,6625.0,6265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8197.0,,,,,8987.0,,,7289.0,,,,,,,,,,,,,,,,,6559.0,,,
5013,2002-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7859.0,,,,6604,,,,,,,,,,,,,,,6395.0,6033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8117.0,,,,,8673.0,,,7179.0,,,,,,,,,,,,,,,,,6425.0,,,
5014,2002-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7887.0,,,,6546,,,,,,,,,,,,,,,6406.0,6046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,,,,,8673.0,,,7153.0,,,,,,,,,,,,,,,,,6394.0,,,
5015,2002-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7710.0,,,,6617,,,,,,,,,,,,,,,6275.0,5929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8084.0,,,,,8508.0,,,7132.0,,,,,,,,,,,,,,,,,6370.0,,,
5016,2002-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7618.0,,,,6434,,,,,,,,,,,,,,,6215.0,5861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8024.0,,,,,8425.0,,,7053.0,,,,,,,,,,,,,,,,,6278.0,,,
5017,2002-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7748.0,,,,6629,,,,,,,,,,,,,,,6315.0,5923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8114.0,,,,,8549.0,,,7168.0,,,,,,,,,,,,,,,,,6412.0,,,
5018,2002-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8032.0,,,,6986,,,,,,,,,,,,,,,6521.0,6136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8271.0,,,,,8830.0,,,7371.0,,,,,,,,,,,,,,,,,6647.0,,,
5019,2002-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8098.0,,,,7304,,,,,,,,,,,,,,,6556.0,6167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8405.0,,,,,8881.0,,,7547.0,,,,,,,,,,,,,,,,,6855.0,,,
5020,2002-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8111.0,,,,7097,,,,,,,,,,,,,,,6581.0,6220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8345.0,,,,,8907.0,,,7474.0,,,,,,,,,,,,,,,,,6773.0,,,
5021,2002-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8236.0,,,,7278,,,,,,,,,,,,,,,6648.0,6307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8440.0,,,,,8997.0,,,7598.0,,,,,,,,,,,,,,,,,6915.0,,,
5022,2002-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8166.0,,,,7342,,,,,,,,,,,,,,,6604.0,6230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8445.0,,,,,8954.0,,,7603.0,,,,,,,,,,,,,,,,,6918.0,,,
5023,2002-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7924.0,,,,7416,,,,,,,,,,,,,,,6418.0,6033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8416.0,,,,,8700.0,,,7568.0,,,,,,,,,,,,,,,,,6882.0,,,
5024,2002-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7937.0,,,,7322,,,,,,,,,,,,,,,6441.0,6051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8391.0,,,,,8739.0,,,7534.0,,,,,,,,,,,,,,,,,6845.0,,,
5025,2002-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7870.0,,,,7362,,,,,,,,,,,,,,,6388.0,5980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8367.0,,,,,8675.0,,,7502.0,,,,,,,,,,,,,,,,,6808.0,,,
5026,2002-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8011.0,,,,7250,,,,,,,,,,,,,,,6475.0,6056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8395.0,,,,,8789.0,,,7539.0,,,,,,,,,,,,,,,,,6848.0,,,
5027,2002-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8027.0,,,,7363,,,,,,,,,,,,,,,6484.0,6080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8419.0,,,,,8785.0,,,7568.0,,,,,,,,,,,,,,,,,6878.0,,,
5028,2002-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7946.0,,,,7246,,,,,,,,,,,,,,,6409.0,6045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8399.0,,,,,8674.0,,,7541.0,,,,,,,,,,,,,,,,,6846.0,,,
5029,2002-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033.0,,,,7151,,,,,,,,,,,,,,,6474.0,6079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8352.0,,,,,8765.0,,,7475.0,,,,,,,,,,,,,,,,,6770.0,,,
5030,2002-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7958.0,,,,7255,,,,,,,,,,,,,,,6407.0,5996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8387.0,,,,,8679.0,,,7518.0,,,,,,,,,,,,,,,,,6817.0,,,
5031,2002-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981.0,,,,7182,,,,,,,,,,,,,,,6450.0,6030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8398.0,,,,,8741.0,,,7530.0,,,,,,,,,,,,,,,,,6827.0,,,
5032,2002-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8212.0,,,,7296,,,,,,,,,,,,,,,6581.0,6203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,,,,,8914.0,,,7651.0,,,,,,,,,,,,,,,,,6964.0,,,
5033,2002-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8179.0,,,,7357,,,,,,,,,,,,,,,6570.0,6215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8492.0,,,,,8895.0,,,7656.0,,,,,,,,,,,,,,,,,6972.0,,,
5034,2002-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135.0,,,,7384,,,,,,,,,,,,,,,6543.0,6190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8491.0,,,,,8871.0,,,7656.0,,,,,,,,,,,,,,,,,6972.0,,,
5035,2002-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960.0,,,,7219,,,,,,,,,,,,,,,6409.0,6031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8401.0,,,,,8675.0,,,7537.0,,,,,,,,,,,,,,,,,6834.0,,,
5036,2002-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7744.0,,,,7099,,,,,,,,,,,,,,,6221.0,5873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8318.0,,,,,8426.0,,,7426.0,,,,,,,,,,,,,,,,,6704.0,,,
5037,2002-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7747.0,,,,6946,,,,,,,,,,,,,,,6244.0,5876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8268.0,,,,,8463.0,,,7360.0,,,,,,,,,,,,,,,,,6630.0,,,
5038,2002-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7746.0,,,,6997,,,,,,,,,,,,,,,6216.0,5857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8299.0,,,,,8411.0,,,7399.0,,,,,,,,,,,,,,,,,6672.0,,,
5039,2002-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7663.0,,,,7018,,,,,,,,,,,,,,,6122.0,5765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8269.0,,,,,8274.0,,,7365.0,,,,,,,,,,,,,,,,,6635.0,,,
5040,2002-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7858.0,,,,7209,,,,,,,,,,,,,,,6244.0,5904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8357.0,,,,,8444.0,,,7482.0,,,,,,,,,,,,,,,,,6771.0,,,
5041,2002-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7725.0,,,,7220,,,,,,,,,,,,,,,6121.0,5796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8345.0,,,,,8272.0,,,7468.0,,,,,,,,,,,,,,,,,6753.0,,,
5042,2002-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699.0,,,,7178,,,,,,,,,,,,,,,6074.0,5807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8340.0,,,,,8204.0,,,7461.0,,,,,,,,,,,,,,,,,6743.0,,,
5043,2002-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7790.0,,,,7244,,,,,,,,,,,,,,,6175.0,5872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8378.0,,,,,8359.0,,,7509.0,,,,,,,,,,,,,,,,,6795.0,,,
5044,2002-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7958.0,,,,7388,,,,,,,,,,,,,,,6300.0,6016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8436.0,,,,,8524.0,,,7587.0,,,,,,,,,,,,,,,,,6882.0,,,
5045,2002-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8085.0,,,,7549,,,,,,,,,,,,,,,6385.0,6088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8520.0,,,,,8629.0,,,7697.0,,,,,,,,,,,,,,,,,7003.0,,,
5046,2002-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8221.0,,,,7530,,,,,,,,,,,,,,,6494.0,6205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8549.0,,,,,8787.0,,,7732.0,,,,,,,,,,,,,,,,,7040.0,,,
5047,2002-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8132.0,,,,7480,,,,,,,,,,,,,,,6421.0,6125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8509.0,,,,,8682.0,,,7679.0,,,,,,,,,,,,,,,,,6984.0,,,
5048,2002-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8165.0,,,,7309,,,,,,,,,,,,,,,6458.0,6161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8465.0,,,,,8716.0,,,7619.0,,,,,,,,,,,,,,,,,6919.0,,,
5049,2002-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8382.0,,,,7544,,,,,,,,,,,,,,,6603.0,6368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8570.0,,,,,8907.0,,,7761.0,,,,,,,,,,,,,,,,,7072.0,,,
5050,2002-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8414.0,,,,7549,,,,,,,,,,,,,,,6625.0,6392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8594.0,,,,,8954.0,,,7793.0,,,,,,,,,,,,,,,,,7106.0,,,
5051,2002-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8375.0,,,,7538,,,,,,,,,,,,,,,6604.0,6366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8601.0,,,,,8935.0,,,7802.0,,,,,,,,,,,,,,,,,7114.0,,,
5052,2002-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8437.0,,,,7645,,,,,,,,,,,,,,,6616.0,6386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8636.0,,,,,8957.0,,,7851.0,,,,,,,,,,,,,,,,,7168.0,,,
5053,2002-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260.0,,,,7516,,,,,,,,,,,,,,,6497.0,6249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8555.0,,,,,8781.0,,,7744.0,,,,,,,,,,,,,,,,,7047.0,,,
5054,2002-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8183.0,,,,7514,,,,,,,,,,,,,,,6438.0,6186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8533.0,,,,,8707.0,,,7715.0,,,,,,,,,,,,,,,,,7015.0,,,
5055,2002-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8128.0,,,,7471,,,,,,,,,,,,,,,6398.0,6151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8497.0,,,,,8656.0,,,7668.0,,,,,,,,,,,,,,,,,6961.0,,,
5056,2002-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8080.0,,,,7401,,,,,,,,,,,,,,,6351.0,6125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8470.0,,,,,8597.0,,,7629.0,,,,,,,,,,,,,,,,,6918.0,,,
5057,2002-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8065.0,,,,7245,,,,,,,,,,,,,,,6366.0,6109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8426.0,,,,,8621.0,,,7569.0,,,,,,,,,,,,,,,,,6852.0,,,
5058,2002-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8026.0,,,,7357,,,,,,,,,,,,,,,6329.0,6055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,,,,,8575.0,,,7600.0,,,,,,,,,,,,,,,,,6884.0,,,
5059,2002-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8027.0,,,,7345,,,,,,,,,,,,,,,6330.0,6044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8453.0,,,,,8574.0,,,7604.0,,,,,,,,,,,,,,,,,6887.0,,,
5060,2002-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7876.0,,,,7247,,,,,,,,,,,,,,,6208.0,5910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8397.0,,,,,8393.0,,,7530.0,,,,,,,,,,,,,,,,,6805.0,,,
5061,2002-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7804.0,,,,7038,,,,,,,,,,,,,,,6149.0,5865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8319.0,,,,,8329.0,,,7425.0,,,,,,,,,,,,,,,,,6693.0,,,
5062,2002-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7847.0,,,,7234,,,,,,,,,,,,,,,6183.0,5907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8389.0,,,,,8376.0,,,7519.0,,,,,,,,,,,,,,,,,6791.0,,,
5063,2002-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7708.0,,,,7178,,,,,,,,,,,,,,,6060.0,5790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8343.0,,,,,8205.0,,,7460.0,,,,,,,,,,,,,,,,,6727.0,,,
